counter,start,storeDLT,storeKfrags,finish
0,1650928890441,1650928897051,1650928897589,1650928900488
1,1650928903409,1650928908756,1650928909262,1650928912123
2,1650928912296,1650928920696,1650928921193,1650928924122
3,1650928924766,1650928934608,1650928935193,1650928937947
4,1650928938925,1650928945104,1650928945677,1650928950144
5,1650928950511,1650928956175,1650928956817,1650928959703
6,1650928962014,1650928970621,1650928971124,1650928974183
7,1650928977501,1650928984374,1650928985127,1650928988278
8,1650928988392,1650928995617,1650928996169,1650928999165
9,1650929000457,1650929004719,1650929005318,1650929008194
