counter,start,storeDLT,storeKfrags,finish
0,1650928889335,1650928896892,1650928897553,1650928900447
1,1650928902112,1650928908727,1650928909299,1650928912122
2,1650928912356,1650928916568,1650928920390,1650928923393
3,1650928924274,1650928934954,1650928935469,1650928938428
4,1650928938575,1650928945107,1650928945681,1650928952875
5,1650928953047,1650928961779,1650928962353,1650928965208
6,1650928965430,1650928973988,1650928974664,1650928977627
7,1650928979183,1650928984375,1650928985136,1650928988274
8,1650928990785,1650928997967,1650928998500,1650929001450
9,1650929002759,1650929010938,1650929011629,1650929014483
