counter,start,storeDLT,storeKfrags,finish
0,1650928889026,1650928894565,1650928895154,1650928898228
1,1650928899177,1650928903483,1650928905270,1650928908074
2,1650928908140,1650928913641,1650928914120,1650928916980
3,1650928917692,1650928920403,1650928920917,1650928923747
4,1650928928555,1650928934944,1650928935486,1650928938430
5,1650928939722,1650928942659,1650928943187,1650928946105
6,1650928947173,1650928950665,1650928951203,1650928954531
7,1650928954773,1650928959174,1650928959711,1650928962636
8,1650928963358,1650928968041,1650928970646,1650928973803
9,1650928974402,1650928979092,1650928979642,1650928982508
