counter,start,storeDLT,storeKfrags,finish
0,1650929044332,1650929051841,1650929052327,1650929053796
1,1650929055238,1650929071263,1650929071807,1650929072400
2,1650929077076,1650929085126,1650929085786,1650929086253
3,1650929086302,1650929093855,1650929094570,1650929095265
4,1650929095601,1650929100000,1650929100543,1650929100998
5,1650929103158,1650929112278,1650929112872,1650929113192
6,1650929113682,1650929120777,1650929121438,1650929121728
7,1650929122330,1650929129424,1650929131346,1650929131922
8,1650929132045,1650929140700,1650929143119,1650929143845
9,1650929143864,1650929150366,1650929150862,1650929153990
