counter,start,storeDLT,storeKfrags,finish
0,1650929048381,1650929057598,1650929058144,1650929058520
1,1650929058768,1650929064162,1650929065207,1650929069523
2,1650929070554,1650929075404,1650929075997,1650929078951
3,1650929079748,1650929085152,1650929085787,1650929088620
4,1650929089027,1650929096799,1650929097328,1650929100146
5,1650929100515,1650929106526,1650929107148,1650929107804
6,1650929108056,1650929117052,1650929117631,1650929117866
7,1650929118240,1650929122096,1650929122617,1650929125459
8,1650929125849,1650929132174,1650929132675,1650929135458
9,1650929136089,1650929143458,1650929143972,1650929150332
