counter,start,storeDLT,storeKfrags,finish
0,1650929044406,1650929051730,1650929053713,1650929054326
1,1650929057311,1650929069548,1650929070139,1650929070692
2,1650929072694,1650929081834,1650929082353,1650929085132
3,1650929085601,1650929091422,1650929092075,1650929096273
4,1650929099871,1650929109260,1650929112002,1650929112504
5,1650929116170,1650929120076,1650929120786,1650929123738
6,1650929127052,1650929136120,1650929136686,1650929136983
7,1650929138043,1650929143267,1650929143870,1650929146598
8,1650929146994,1650929151511,1650929154039,1650929156774
9,1650929158920,1650929165864,1650929166523,1650929166989
