counter,start,storeDLT,storeKfrags,finish
0,1650929044914,1650929049796,1650929052043,1650929052372
1,1650929052895,1650929062210,1650929062862,1650929063359
2,1650929063460,1650929071503,1650929072172,1650929077131
3,1650929077368,1650929089185,1650929091237,1650929091688
4,1650929092211,1650929099811,1650929100463,1650929103369
5,1650929104899,1650929108980,1650929112077,1650929115585
6,1650929116711,1650929120144,1650929120784,1650929121272
7,1650929122311,1650929127407,1650929128118,1650929128603
8,1650929129270,1650929139344,1650929140432,1650929140709
9,1650929142269,1650929147917,1650929150485,1650929151052
