counter,start,storeDLT,storeKfrags,finish
0,1650932519923,1650932530945,1650932540209,1650932549705
1,1650932552380,1650932572993,1650932589506,1650932590059
2,1650932590318,1650932600915,1650932613070,1650932627886
3,1650932628200,1650932636987,1650932637567,1650932640945
4,1650932641714,1650932652149,1650932672173,1650932672637
5,1650932675031,1650932681608,1650932684559,1650932685024
6,1650932685420,1650932689858,1650932690653,1650932693873
7,1650932697163,1650932718373,1650932743924,1650932754820
8,1650932755569,1650932778728,1650932790684,1650932791315
9,1650932791657,1650932798655,1650932815855,1650932816476
