counter,start,storeDLT,storeKfrags,finish
0,1650932520409,1650932534417,1650932540179,1650932549731
1,1650932550015,1650932569027,1650932569689,1650932570137
2,1650932571406,1650932608025,1650932611159,1650932614839
3,1650932614865,1650932634520,1650932640323,1650932654531
4,1650932656666,1650932661582,1650932665226,1650932668299
5,1650932669065,1650932676761,1650932677414,1650932678069
6,1650932679330,1650932704779,1650932728790,1650932749039
7,1650932751250,1650932761671,1650932783699,1650932784252
8,1650932784526,1650932791522,1650932793405,1650932811694
9,1650932811745,1650932824208,1650932824871,1650932830356
