counter,start,storeDLT,storeKfrags,finish
0,1650932519504,1650932534929,1650932540409,1650932547013
1,1650932547900,1650932562786,1650932564275,1650932579124
2,1650932579175,1650932588949,1650932589565,1650932590849
3,1650932590860,1650932601164,1650932604092,1650932607582
4,1650932608052,1650932618355,1650932628130,1650932629997
5,1650932630647,1650932654818,1650932656047,1650932659226
6,1650932660885,1650932671002,1650932671511,1650932674357
7,1650932675552,1650932679121,1650932679693,1650932680168
8,1650932681574,1650932712015,1650932712718,1650932717914
9,1650932718050,1650932726383,1650932727014,1650932727596
