counter,start,storeDLT,storeKfrags,finish
0,1650932519563,1650932534975,1650932540518,1650932540978
1,1650932541819,1650932548047,1650932550704,1650932554164
2,1650932554242,1650932579014,1650932582656,1650932598631
3,1650932598849,1650932616203,1650932627737,1650932628216
4,1650932628318,1650932644198,1650932654655,1650932682266
5,1650932682275,1650932714111,1650932717919,1650932744128
6,1650932744416,1650932765957,1650932783969,1650932801017
7,1650932802071,1650932813903,1650932814514,1650932817599
8,1650932818179,1650932832270,1650932833914,1650932836851
9,1650932841495,1650932849734,1650932850297,1650932853172
