counter,start,storeDLT,storeKfrags,finish
0,1650932520906,1650932534691,1650932549462,1650932549954
1,1650932550356,1650932575707,1650932589623,1650932600976
2,1650932601367,1650932617687,1650932620407,1650932631452
3,1650932631740,1650932654508,1650932679182,1650932679668
4,1650932680054,1650932684755,1650932685411,1650932688385
5,1650932688992,1650932697759,1650932700686,1650932704890
6,1650932706328,1650932712014,1650932712507,1650932735209
7,1650932736016,1650932752033,1650932773006,1650932778174
8,1650932779685,1650932791311,1650932791826,1650932794697
9,1650932794827,1650932824303,1650932824944,1650932830314
