counter,start,storeDLT,storeKfrags,finish
0,1650932519992,1650932527471,1650932539903,1650932543627
1,1650932545868,1650932563238,1650932569029,1650932572562
2,1650932573201,1650932588771,1650932589513,1650932590005
3,1650932591150,1650932607907,1650932614370,1650932615395
4,1650932616293,1650932620836,1650932621456,1650932635603
5,1650932636650,1650932643735,1650932654634,1650932681880
6,1650932682000,1650932690835,1650932691386,1650932698692
7,1650932698892,1650932708477,1650932728794,1650932734368
8,1650932735487,1650932755007,1650932755661,1650932762591
9,1650932762938,1650932771587,1650932772144,1650932775191
