counter,start,storeDLT,storeKfrags,finish
0,1650932519723,1650932534975,1650932540447,1650932549787
1,1650932550561,1650932565896,1650932569433,1650932589991
2,1650932590565,1650932614504,1650932624325,1650932636646
3,1650932637904,1650932654759,1650932656048,1650932656551
4,1650932656658,1650932661297,1650932689994,1650932690655
5,1650932694653,1650932703924,1650932725945,1650932746660
6,1650932747163,1650932774267,1650932787116,1650932791082
7,1650932791234,1650932795897,1650932803891,1650932818831
8,1650932819167,1650932829569,1650932832251,1650932835742
9,1650932836350,1650932841863,1650932842725,1650932846880
