counter,start,storeDLT,storeKfrags,finish
0,1650932520331,1650932539959,1650932540804,1650932550836
1,1650932551066,1650932565945,1650932569303,1650932575578
2,1650932576854,1650932588951,1650932589553,1650932590075
3,1650932594506,1650932621048,1650932621718,1650932628347
4,1650932628864,1650932640608,1650932641185,1650932644514
5,1650932645090,1650932662742,1650932690000,1650932693451
6,1650932693747,1650932704440,1650932705035,1650932708475
7,1650932709599,1650932713720,1650932715822,1650932740545
8,1650932741183,1650932759319,1650932759859,1650932760318
9,1650932761635,1650932771604,1650932772173,1650932772695
