counter,start,storeDLT,storeKfrags,finish
0,1650932519943,1650932543207,1650932549846,1650932558348
1,1650932560284,1650932589564,1650932598199,1650932614840
2,1650932614908,1650932628916,1650932630023,1650932640026
3,1650932641830,1650932652116,1650932652655,1650932659409
4,1650932660292,1650932694046,1650932698735,1650932703752
5,1650932704507,1650932709934,1650932712012,1650932734949
6,1650932738778,1650932750236,1650932750810,1650932758324
7,1650932759618,1650932767879,1650932786794,1650932787517
8,1650932787534,1650932791736,1650932808948,1650932825579
9,1650932827264,1650932836832,1650932837448,1650932840589
