counter,start,storeDLT,storeKfrags,finish
0,1650937088837,1650937114393,1650937118165,1650937118893
1,1650937119284,1650937156291,1650937159238,1650937165729
2,1650937167652,1650937189472,1650937205346,1650937205859
3,1650937206784,1650937217598,1650937239837,1650937254561
4,1650937254874,1650937278770,1650937291979,1650937298300
5,1650937298973,1650937331785,1650937347885,1650937349709
6,1650937349935,1650937372553,1650937375930,1650937392613
7,1650937394182,1650937422420,1650937423640,1650937442087
8,1650937442507,1650937467465,1650937478421,1650937502491
9,1650937503090,1650937518057,1650937520518,1650937521218
