counter,start,storeDLT,storeKfrags,finish
0,1650937087746,1650937098620,1650937123594,1650937124108
1,1650937125574,1650937172047,1650937177264,1650937180949
2,1650937183084,1650937199087,1650937211668,1650937216775
3,1650937219874,1650937232057,1650937244755,1650937245463
4,1650937246663,1650937282209,1650937297395,1650937318804
5,1650937322132,1650937347870,1650937358194,1650937368142
6,1650937370589,1650937397464,1650937407460,1650937419645
7,1650937420605,1650937455796,1650937458073,1650937460409
8,1650937461183,1650937475549,1650937491929,1650937509063
9,1650937509813,1650937522261,1650937524006,1650937527053
