counter,start,storeDLT,storeKfrags,finish
0,1650937087337,1650937116536,1650937122800,1650937137428
1,1650937139644,1650937159654,1650937179514,1650937195591
2,1650937197582,1650937214249,1650937220070,1650937248055
3,1650937248536,1650937282155,1650937293282,1650937308540
4,1650937308781,1650937328502,1650937342957,1650937350260
5,1650937350403,1650937370726,1650937375818,1650937383306
6,1650937390054,1650937402761,1650937412783,1650937415274
7,1650937415533,1650937423422,1650937439409,1650937444123
8,1650937444559,1650937470115,1650937475954,1650937500225
9,1650937502398,1650937519187,1650937523479,1650937528614
