counter,start,storeDLT,storeKfrags,finish
0,1650937087957,1650937108070,1650937124104,1650937145418
1,1650937145481,1650937184645,1650937204725,1650937214422
2,1650937214640,1650937252735,1650937254883,1650937273201
3,1650937273970,1650937288674,1650937301696,1650937316731
4,1650937319354,1650937342638,1650937358000,1650937365190
5,1650937367972,1650937394052,1650937394955,1650937397923
6,1650937398527,1650937415355,1650937422827,1650937439407
7,1650937440457,1650937470035,1650937479668,1650937480696
8,1650937481417,1650937485706,1650937502690,1650937513036
9,1650937514135,1650937522244,1650937526153,1650937530783
