counter,start,storeDLT,storeKfrags,finish
0,1650937087020,1650937101909,1650937114385,1650937120109
1,1650937120193,1650937156298,1650937179416,1650937192722
2,1650937193175,1650937203483,1650937218630,1650937242920
3,1650937243868,1650937267772,1650937268911,1650937282312
4,1650937282465,1650937309185,1650937331394,1650937341229
5,1650937342241,1650937362846,1650937374795,1650937375427
6,1650937377480,1650937397104,1650937407458,1650937420567
7,1650937420910,1650937442176,1650937444322,1650937455177
8,1650937455557,1650937467774,1650937479476,1650937499506
9,1650937499740,1650937510566,1650937516002,1650937519074
