counter,start,storeDLT,storeKfrags,finish
0,1650937087472,1650937114390,1650937124835,1650937125331
1,1650937125819,1650937158922,1650937179513,1650937196128
2,1650937196197,1650937214349,1650937221295,1650937227016
3,1650937227092,1650937247936,1650937248641,1650937255110
4,1650937255539,1650937287469,1650937296160,1650937307938
5,1650937308120,1650937331787,1650937347982,1650937355734
6,1650937356223,1650937385134,1650937395878,1650937400290
7,1650937400821,1650937428968,1650937452342,1650937458035
8,1650937458163,1650937466135,1650937473406,1650937475552
9,1650937475710,1650937509074,1650937515929,1650937519074
