counter,start,storeDLT,storeKfrags,finish
0,1650937087705,1650937116539,1650937122795,1650937127698
1,1650937127870,1650937143764,1650937152911,1650937175550
2,1650937175642,1650937189555,1650937206660,1650937210848
3,1650937212958,1650937238600,1650937250876,1650937257429
4,1650937257706,1650937291983,1650937302299,1650937327074
5,1650937329534,1650937354011,1650937364656,1650937373769
6,1650937374761,1650937397272,1650937402765,1650937412889
7,1650937413381,1650937438795,1650937461733,1650937466134
8,1650937474297,1650937479664,1650937481791,1650937482923
9,1650937484385,1650937509871,1650937516002,1650937516620
