counter,start,storeDLT,storeKfrags,finish
0,1650937088245,1650937112639,1650937124345,1650937147450
1,1650937147466,1650937156480,1650937179424,1650937184942
2,1650937187053,1650937218544,1650937227740,1650937228258
3,1650937229387,1650937267697,1650937268836,1650937278949
4,1650937279051,1650937308726,1650937316942,1650937329431
5,1650937331013,1650937348467,1650937355546,1650937361480
6,1650937361652,1650937381553,1650937385021,1650937386776
7,1650937386852,1650937399877,1650937407283,1650937407960
8,1650937408523,1650937458969,1650937472961,1650937476579
9,1650937477795,1650937502277,1650937505865,1650937506378
