counter,start,storeDLT,storeKfrags,finish
0,1650937086766,1650937107651,1650937114493,1650937123004
1,1650937123254,1650937146881,1650937155663,1650937156303
2,1650937156910,1650937172441,1650937193373,1650937194070
3,1650937194276,1650937223652,1650937251703,1650937270574
4,1650937271347,1650937278946,1650937292272,1650937306058
5,1650937306667,1650937331399,1650937347862,1650937362842
6,1650937363148,1650937386675,1650937397456,1650937410459
7,1650937412301,1650937440150,1650937446157,1650937450363
8,1650937450682,1650937470034,1650937475748,1650937476476
9,1650937476667,1650937502295,1650937509148,1650937518056
