counter,start,storeDLT,storeKfrags,finish
0,1650937683036,1650937698336,1650937719330,1650937733766
1,1650937734330,1650937745235,1650937761009,1650937770028
2,1650937770588,1650937780463,1650937811596,1650937835044
3,1650937836135,1650937896790,1650937898638,1650937916141
4,1650937916332,1650937950870,1650937956494,1650937959659
5,1650937960571,1650937972771,1650937978022,1650937982701
6,1650937983431,1650937988025,1650937997241,1650938031071
7,1650938032467,1650938039339,1650938060116,1650938073966
8,1650938074635,1650938112143,1650938123195,1650938132003
9,1650938133007,1650938167475,1650938175522,1650938188230
