counter,start,storeDLT,storeKfrags,finish
0,1650937682815,1650937700500,1650937705915,1650937720363
1,1650937722382,1650937758164,1650937758686,1650937761929
2,1650937762350,1650937776268,1650937782610,1650937798381
3,1650937799657,1650937818047,1650937829002,1650937845197
4,1650937847131,1650937882151,1650937884209,1650937901143
5,1650937901416,1650937932554,1650937934578,1650937968466
6,1650937970972,1650937977289,1650937978708,1650937989381
7,1650937990117,1650938003591,1650938008114,1650938013941
8,1650938014954,1650938019184,1650938028065,1650938037589
9,1650938038888,1650938062687,1650938063232,1650938078445
