counter,start,storeDLT,storeKfrags,finish
0,1650937687586,1650937721582,1650937734812,1650937750973
1,1650937751738,1650937761934,1650937766742,1650937775651
2,1650937776083,1650937811801,1650937814772,1650937827697
3,1650937827836,1650937837608,1650937864736,1650937876215
4,1650937876433,1650937894127,1650937894844,1650937908471
5,1650937910159,1650937940018,1650937942872,1650937979966
6,1650937980241,1650937998780,1650938004209,1650938011065
7,1650938012919,1650938017110,1650938027996,1650938054380
8,1650938055682,1650938094858,1650938112892,1650938120435
9,1650938121268,1650938161822,1650938164055,1650938172551
