counter,start,storeDLT,storeKfrags,finish
0,1650937685269,1650937726704,1650937745010,1650937751378
1,1650937753410,1650937757758,1650937780184,1650937795260
2,1650937795707,1650937811592,1650937814766,1650937827284
3,1650937829217,1650937848968,1650937864943,1650937876613
4,1650937877227,1650937913497,1650937915428,1650937918700
5,1650937919040,1650937950857,1650937961211,1650937964375
6,1650937966510,1650937977997,1650937981477,1650938014361
7,1650938014477,1650938033699,1650938037807,1650938047320
8,1650938047401,1650938056951,1650938075281,1650938083375
9,1650938086972,1650938109064,1650938129442,1650938147259
