counter,start,storeDLT,storeKfrags,finish
0,1650937683958,1650937700084,1650937707430,1650937712573
1,1650937713965,1650937721695,1650937744840,1650937772064
2,1650937772459,1650937784367,1650937814973,1650937837504
3,1650937837849,1650937857916,1650937889830,1650937903670
4,1650937903953,1650937908872,1650937930522,1650937933658
5,1650937935137,1650937977295,1650937978712,1650937986285
6,1650937987572,1650938003594,1650938034650,1650938038105
7,1650938039238,1650938072099,1650938077938,1650938092987
8,1650938094733,1650938126677,1650938142557,1650938151868
9,1650938154117,1650938163643,1650938166724,1650938187441
