counter,start,storeDLT,storeKfrags,finish
0,1650937684442,1650937707551,1650937718000,1650937730925
1,1650937731525,1650937745141,1650937748728,1650937777549
2,1650937778428,1650937819182,1650937821831,1650937827402
3,1650937827464,1650937852555,1650937882254,1650937912063
4,1650937913229,1650937977287,1650937978714,1650937989356
5,1650937991201,1650938048989,1650938071585,1650938084598
6,1650938085862,1650938108979,1650938129369,1650938137563
7,1650938137989,1650938151773,1650938160366,1650938163952
8,1650938164596,1650938182382,1650938186295,1650938207591
9,1650938207602,1650938231439,1650938240239,1650938243330
