counter,start,storeDLT,storeKfrags,finish
0,1650937682856,1650937705307,1650937708600,1650937723629
1,1650937723761,1650937769309,1650937776191,1650937790144
2,1650937794408,1650937824399,1650937825421,1650937831049
3,1650937833750,1650937840279,1650937852658,1650937885012
4,1650937885339,1650937918236,1650937919009,1650937950756
5,1650937950996,1650937964386,1650938000435,1650938016598
6,1650938016725,1650938034211,1650938057151,1650938078551
7,1650938078609,1650938093297,1650938112161,1650938125960
8,1650938125989,1650938167474,1650938172705,1650938196730
9,1650938197124,1650938210750,1650938211366,1650938214240
