counter,start,storeDLT,storeKfrags,finish
0,1650937683120,1650937700184,1650937720056,1650937734790
1,1650937735409,1650937778552,1650937790157,1650937807509
2,1650937807801,1650937825318,1650937827474,1650937842517
3,1650937843161,1650937907459,1650937932447,1650937949155
4,1650937949770,1650937991017,1650938020319,1650938023261
5,1650938023373,1650938026871,1650938033930,1650938040594
6,1650938041780,1650938053872,1650938072281,1650938086745
7,1650938087123,1650938130466,1650938148598,1650938154645
8,1650938156046,1650938188863,1650938206558,1650938227028
9,1650938227124,1650938235633,1650938236254,1650938243311
