counter,start,storeDLT,storeKfrags,finish
0,1650937683421,1650937706119,1650937721989,1650937738614
1,1650937739697,1650937761254,1650937767563,1650937799920
2,1650937800393,1650937825416,1650937827500,1650937850716
3,1650937852557,1650937876613,1650937878257,1650937881531
4,1650937881618,1650937899670,1650937928224,1650937958948
5,1650937959725,1650938002175,1650938005256,1650938022332
6,1650938023880,1650938033912,1650938057065,1650938062367
7,1650938062608,1650938093298,1650938112146,1650938118283
8,1650938121524,1650938164160,1650938172162,1650938194056
9,1650938195273,1650938213206,1650938213718,1650938232254
