counter,start,storeDLT,storeKfrags,finish
0,1650937682959,1650937698444,1650937719433,1650937729200
1,1650937729210,1650937762850,1650937770033,1650937779161
2,1650937779314,1650937819401,1650937840373,1650937844681
3,1650937844932,1650937864945,1650937876241,1650937902145
4,1650937902477,1650937932741,1650937946042,1650937958393
5,1650937958638,1650937963660,1650937969805,1650938005231
6,1650938005438,1650938041689,1650938062684,1650938066055
7,1650938066193,1650938094849,1650938112852,1650938129153
8,1650938129485,1650938140910,1650938161818,1650938175112
9,1650938175359,1650938200614,1650938201122,1650938218426
