counter,start,storeDLT,storeKfrags,finish
0,1650936548978,1650936581736,1650936582377,1650936592185
1,1650936592358,1650936607533,1650936610603,1650936611114
2,1650936614142,1650936657193,1650936680081,1650936689036
3,1650936689062,1650936696719,1650936727840,1650936732281
4,1650936734853,1650936741609,1650936751278,1650936753218
5,1650936754678,1650936759062,1650936759559,1650936759945
6,1650936760989,1650936782197,1650936786294,1650936786880
7,1650936788929,1650936793148,1650936793889,1650936818471
8,1650936818843,1650936835693,1650936857880,1650936859335
9,1650936859911,1650936878709,1650936881385,1650936887863
