counter,start,storeDLT,storeKfrags,finish
0,1650936549869,1650936581994,1650936582939,1650936583366
1,1650936583478,1650936611667,1650936650245,1650936650727
2,1650936651593,1650936698746,1650936699344,1650936699944
3,1650936700161,1650936704040,1650936704656,1650936707524
4,1650936708591,1650936715595,1650936736991,1650936737512
5,1650936738209,1650936750562,1650936755164,1650936770835
6,1650936771891,1650936791621,1650936810874,1650936817735
7,1650936817877,1650936826036,1650936850684,1650936852859
8,1650936853040,1650936860124,1650936876330,1650936881325
9,1650936881536,1650936887675,1650936901057,1650936901304
