counter,start,storeDLT,storeKfrags,finish
0,1650936549105,1650936562984,1650936575796,1650936592612
1,1650936593738,1650936629144,1650936629929,1650936633220
2,1650936636229,1650936668726,1650936691168,1650936694629
3,1650936695124,1650936728105,1650936728890,1650936750555
4,1650936751518,1650936763215,1650936774675,1650936780008
5,1650936780435,1650936835963,1650936840186,1650936840680
6,1650936841963,1650936852742,1650936855416,1650936859835
7,1650936860850,1650936865452,1650936876990,1650936880020
8,1650936885281,1650936905887,1650936909988,1650936914506
9,1650936914754,1650936918519,1650936923517,1650936927285
