counter,start,storeDLT,storeKfrags,finish
0,1650936550281,1650936567414,1650936590088,1650936619148
1,1650936619989,1650936658666,1650936683894,1650936689832
2,1650936689885,1650936727885,1650936744029,1650936746135
3,1650936746850,1650936758897,1650936779356,1650936782584
4,1650936783189,1650936836142,1650936840227,1650936852843
5,1650936852912,1650936869387,1650936886403,1650936886862
6,1650936887398,1650936892748,1650936898492,1650936909230
7,1650936909381,1650936915856,1650936916776,1650936920365
8,1650936922634,1650936930076,1650936930554,1650936930988
9,1650936931349,1650936938259,1650936938782,1650936939271
