counter,start,storeDLT,storeKfrags,finish
0,1650936550542,1650936582091,1650936598691,1650936606223
1,1650936606763,1650936647435,1650936669442,1650936695984
2,1650936699021,1650936738700,1650936755259,1650936758894
3,1650936759137,1650936768723,1650936782063,1650936782595
4,1650936784659,1650936808619,1650936809237,1650936809642
5,1650936810080,1650936865313,1650936876728,1650936877050
6,1650936877903,1650936882885,1650936883392,1650936883669
7,1650936883968,1650936891676,1650936892806,1650936896156
8,1650936896958,1650936900450,1650936909493,1650936912470
9,1650936913329,1650936930514,1650936931507,1650936931780
