counter,start,storeDLT,storeKfrags,finish
0,1650936549065,1650936563296,1650936589695,1650936614785
1,1650936615224,1650936625076,1650936625561,1650936628590
2,1650936628682,1650936636475,1650936636940,1650936669372
3,1650936670373,1650936691147,1650936718113,1650936721663
4,1650936721732,1650936727443,1650936728037,1650936728554
5,1650936730151,1650936741607,1650936744615,1650936745090
6,1650936745228,1650936763288,1650936774666,1650936775339
7,1650936775798,1650936791049,1650936797698,1650936800646
8,1650936801766,1650936836091,1650936859555,1650936863300
9,1650936867722,1650936887676,1650936896965,1650936905696
