counter,start,storeDLT,storeKfrags,finish
0,1650936549334,1650936581793,1650936582619,1650936583219
1,1650936583225,1650936641470,1650936643034,1650936643557
2,1650936643814,1650936652681,1650936655586,1650936655975
3,1650936656885,1650936663214,1650936672426,1650936675599
4,1650936675972,1650936694674,1650936695332,1650936710818
5,1650936711169,1650936743716,1650936745806,1650936746086
6,1650936746599,1650936764185,1650936779680,1650936783122
7,1650936783241,1650936836139,1650936836884,1650936837353
8,1650936837784,1650936843209,1650936852991,1650936855424
9,1650936856643,1650936876593,1650936880915,1650936881178
