counter,start,storeDLT,storeKfrags,finish
0,1650936549219,1650936582790,1650936601620,1650936632114
1,1650936633404,1650936668782,1650936681545,1650936711951
2,1650936712567,1650936724322,1650936743927,1650936744454
3,1650936745180,1650936759289,1650936759772,1650936760080
4,1650936760086,1650936774831,1650936781973,1650936786223
5,1650936786912,1650936820295,1650936845927,1650936846314
6,1650936846660,1650936866357,1650936866894,1650936873017
7,1650936874196,1650936894256,1650936905919,1650936906432
8,1650936906626,1650936912512,1650936922278,1650936925639
9,1650936926969,1650936931781,1650936932424,1650936932732
