counter,start,storeDLT,storeKfrags,finish
0,1650936550407,1650936572541,1650936589572,1650936598472
1,1650936598566,1650936609207,1650936610809,1650936613959
2,1650936614644,1650936618568,1650936620744,1650936621249
3,1650936621420,1650936624686,1650936626313,1650936626844
4,1650936626975,1650936633235,1650936633826,1650936634362
5,1650936634513,1650936638593,1650936639072,1650936639609
6,1650936643005,1650936652451,1650936653011,1650936653391
7,1650936653764,1650936662437,1650936687889,1650936688644
8,1650936689859,1650936723496,1650936727115,1650936727445
9,1650936729914,1650936737939,1650936741079,1650936743390
