counter,start,storeDLT,storeKfrags,finish
0,1650936550614,1650936596379,1650936629119,1650936662438
1,1650936663044,1650936672671,1650936698562,1650936711058
2,1650936711738,1650936716474,1650936737035,1650936751146
3,1650936751362,1650936763488,1650936775673,1650936779023
4,1650936780185,1650936817677,1650936820306,1650936828279
5,1650936829410,1650936857702,1650936865252,1650936865491
6,1650936866298,1650936894443,1650936898742,1650936909380
7,1650936909497,1650936922464,1650936924560,1650936928222
8,1650936929014,1650936931793,1650936932421,1650936932731
9,1650936932807,1650936937545,1650936938264,1650936938553
