counter,start,storeDLT,storeKfrags,finish
0,1650936548801,1650936581768,1650936598533,1650936606209
1,1650936606280,1650936618624,1650936619117,1650936658651
2,1650936660448,1650936672562,1650936675760,1650936676458
3,1650936678568,1650936684511,1650936696494,1650936698537
4,1650936699256,1650936731641,1650936738685,1650936743170
5,1650936744351,1650936764182,1650936779519,1650936783041
6,1650936784625,1650936844972,1650936845585,1650936846183
7,1650936847578,1650936853035,1650936855424,1650936860114
8,1650936860959,1650936865485,1650936876403,1650936880610
9,1650936880636,1650936898545,1650936909361,1650936914286
