counter,start,storeDLT,storeKfrags,finish
0,1650933866547,1650933880083,1650933888099,1650933894360
1,1650933895650,1650933921814,1650933930018,1650933930481
2,1650933931776,1650933952244,1650933953482,1650933956676
3,1650933959667,1650933974055,1650933978910,1650933993016
4,1650933993836,1650934023732,1650934036145,1650934056892
5,1650934056921,1650934081171,1650934110859,1650934114153
6,1650934114507,1650934150394,1650934153979,1650934175863
7,1650934179126,1650934203709,1650934220920,1650934221508
8,1650934223185,1650934234477,1650934235212,1650934239739
9,1650934241363,1650934248367,1650934248961,1650934249418
