counter,start,storeDLT,storeKfrags,finish
0,1650933866657,1650933879963,1650933888082,1650933889129
1,1650933889999,1650933899180,1650933905639,1650933919524
2,1650933920730,1650933927485,1650933937353,1650933937841
3,1650933938025,1650933954915,1650933956485,1650933962964
4,1650933966046,1650933984806,1650933985289,1650933997203
5,1650933997415,1650934007047,1650934023735,1650934036963
6,1650934037428,1650934057447,1650934069978,1650934074717
7,1650934076474,1650934081140,1650934110832,1650934140773
8,1650934141172,1650934153895,1650934173274,1650934195383
9,1650934196760,1650934228844,1650934229893,1650934233037
