counter,start,storeDLT,storeKfrags,finish
0,1650933867119,1650933887710,1650933888793,1650933895408
1,1650933897218,1650933909709,1650933929569,1650933930161
2,1650933930768,1650933941544,1650933947189,1650933956392
3,1650933957368,1650933984834,1650933989452,1650933992293
4,1650933992916,1650934023730,1650934025933,1650934031541
5,1650934031826,1650934043659,1650934044301,1650934061654
6,1650934061815,1650934073676,1650934093363,1650934096292
7,1650934098209,1650934133572,1650934139778,1650934140228
8,1650934140261,1650934168696,1650934182521,1650934190047
9,1650934190432,1650934218464,1650934219220,1650934224653
