counter,start,storeDLT,storeKfrags,finish
0,1650933866970,1650933887760,1650933889375,1650933901105
1,1650933902031,1650933929408,1650933937360,1650933950000
2,1650933951158,1650933976997,1650933990260,1650934000467
3,1650934001830,1650934014674,1650934029455,1650934041946
4,1650934044785,1650934061084,1650934072330,1650934078261
5,1650934079443,1650934084687,1650934085195,1650934088339
6,1650934091363,1650934099236,1650934128610,1650934132146
7,1650934133369,1650934138021,1650934143046,1650934143500
8,1650934143800,1650934171646,1650934188548,1650934191882
9,1650934193686,1650934206569,1650934210231,1650934210690
