counter,start,storeDLT,storeKfrags,finish
0,1650933868322,1650933888315,1650933895409,1650933904907
1,1650933905697,1650933924290,1650933929236,1650933932257
2,1650933932732,1650933954990,1650933956867,1650933966055
3,1650933967059,1650933987127,1650933997555,1650934006042
4,1650934006101,1650934023746,1650934028024,1650934045353
5,1650934047537,1650934062134,1650934070522,1650934088985
6,1650934090375,1650934102463,1650934103036,1650934103490
7,1650934103970,1650934113121,1650934138672,1650934141813
8,1650934142488,1650934150460,1650934153898,1650934154525
9,1650934155195,1650934164046,1650934176231,1650934176812
