counter,start,storeDLT,storeKfrags,finish
0,1650933866368,1650933880075,1650933888076,1650933895162
1,1650933896602,1650933916616,1650933929357,1650933941359
2,1650933941848,1650933953618,1650933967338,1650933967826
3,1650933969803,1650933993072,1650934000763,1650934011806
4,1650934012049,1650934027814,1650934029116,1650934033815
5,1650934036511,1650934058422,1650934073005,1650934076490
6,1650934077555,1650934082577,1650934083104,1650934083572
7,1650934084474,1650934089029,1650934089791,1650934122718
8,1650934124111,1650934151996,1650934154397,1650934158300
9,1650934162235,1650934166506,1650934177196,1650934177857
