counter,start,storeDLT,storeKfrags,finish
0,1650933866826,1650933888109,1650933894506,1650933904191
1,1650933905528,1650933919087,1650933926665,1650933931839
2,1650933933391,1650933947256,1650933956405,1650933962185
3,1650933962752,1650933975923,1650933981975,1650933988073
4,1650933989273,1650934006561,1650934011809,1650934017519
5,1650934018939,1650934032072,1650934041985,1650934057373
6,1650934058336,1650934068975,1650934073382,1650934078622
7,1650934079046,1650934114981,1650934117050,1650934117699
8,1650934117721,1650934123992,1650934126499,1650934150203
9,1650934150591,1650934158309,1650934174329,1650934184149
