counter,start,storeDLT,storeKfrags,finish
0,1650933866357,1650933887768,1650933894969,1650933895423
1,1650933896415,1650933907993,1650933923725,1650933926999
2,1650933928934,1650933949332,1650933956618,1650933965096
3,1650933969339,1650933978921,1650933990825,1650934000412
4,1650934000436,1650934026871,1650934036964,1650934048673
5,1650934050693,1650934070121,1650934083202,1650934090151
6,1650934090291,1650934125433,1650934126668,1650934130439
7,1650934130718,1650934155709,1650934174327,1650934174794
8,1650934175667,1650934181730,1650934186988,1650934192250
9,1650934194133,1650934220851,1650934222096,1650934222596
