counter,start,storeDLT,storeKfrags,finish
0,1650933867001,1650933887825,1650933889514,1650933901524
1,1650933903428,1650933929420,1650933939985,1650933947036
2,1650933948141,1650933982466,1650933983000,1650933985977
3,1650933986360,1650934002367,1650934007176,1650934011804
4,1650934012022,1650934027788,1650934029067,1650934032064
5,1650934035604,1650934056899,1650934069860,1650934070522
6,1650934070746,1650934093595,1650934095294,1650934098326
7,1650934098631,1650934134995,1650934152139,1650934156950
8,1650934157494,1650934177173,1650934181669,1650934189455
9,1650934189591,1650934213389,1650934213977,1650934216784
