counter,start,storeDLT,storeKfrags,finish
0,1650933866989,1650933887884,1650933889521,1650933898816
1,1650933899650,1650933908004,1650933922049,1650933925161
2,1650933925424,1650933946800,1650933951667,1650933965064
3,1650933969268,1650933975914,1650933976435,1650933982077
4,1650933983589,1650934000342,1650934006062,1650934024209
5,1650934025290,1650934061085,1650934062128,1650934075757
6,1650934077394,1650934108265,1650934108920,1650934138020
7,1650934138460,1650934174391,1650934183509,1650934206274
8,1650934206567,1650934209783,1650934223893,1650934232105
9,1650934233795,1650934240078,1650934240770,1650934243523
