counter,start,storeDLT,storeKfrags,finish
0,1650933866476,1650933888661,1650933892486,1650933901768
1,1650933902611,1650933909471,1650933919570,1650933922733
2,1650933924252,1650933937587,1650933946995,1650933959642
3,1650933960347,1650933981897,1650933984538,1650933985005
4,1650933986420,1650934008149,1650934013003,1650934020208
5,1650934021209,1650934051001,1650934061485,1650934068966
6,1650934068992,1650934080611,1650934081093,1650934083972
7,1650934084585,1650934093584,1650934095267,1650934095731
8,1650934099783,1650934108263,1650934108914,1650934111693
9,1650934111724,1650934123996,1650934124498,1650934147450
