counter,start,storeDLT,storeKfrags,finish
0,1650933867048,1650933887810,1650933889512,1650933903434
1,1650933903587,1650933923729,1650933930072,1650933937543
2,1650933937633,1650933973174,1650933974299,1650933974759
3,1650933974880,1650933984537,1650933985054,1650933992586
4,1650933992947,1650934006555,1650934023558,1650934027920
5,1650934027959,1650934042016,1650934042612,1650934046398
6,1650934048028,1650934080356,1650934083103,1650934087527
7,1650934087966,1650934125454,1650934147485,1650934155257
8,1650934155850,1650934177166,1650934181668,1650934203681
9,1650934204097,1650934223999,1650934231419,1650934237349
