counter,start,storeDLT,storeKfrags,finish
0,1650933866485,1650933887665,1650933888860,1650933894776
1,1650933894896,1650933919548,1650933920016,1650933928963
2,1650933929041,1650933946800,1650933956254,1650933956900
3,1650933962076,1650933967925,1650933969856,1650933987933
4,1650933988498,1650934023724,1650934035914,1650934036413
5,1650934036574,1650934054135,1650934069859,1650934074712
6,1650934074864,1650934101687,1650934102363,1650934133520
7,1650934134143,1650934144596,1650934169893,1650934172940
8,1650934173695,1650934181734,1650934187010,1650934187580
9,1650934190083,1650934218363,1650934226304,1650934226805
