counter,start,storeDLT,storeKfrags,finish
0,1650933870528,1650933888174,1650933894497,1650933894993
1,1650933895359,1650933921894,1650933929553,1650933937362
2,1650933937728,1650933953751,1650933956972,1650933976980
3,1650933978915,1650933997338,1650934002501,1650934017091
4,1650934017822,1650934036202,1650934043734,1650934058414
5,1650934060048,1650934080591,1650934110808,1650934111408
6,1650934113347,1650934123671,1650934144775,1650934150440
7,1650934152438,1650934160860,1650934164082,1650934164546
8,1650934164617,1650934182452,1650934183104,1650934189716
9,1650934190012,1650934198437,1650934218417,1650934221509
