counter,start,storeDLT,storeKfrags,finish
0,1650931762186,1650931770191,1650931778079,1650931783671
1,1650931785254,1650931797114,1650931799755,1650931803040
2,1650931803146,1650931811984,1650931815128,1650931821553
3,1650931821884,1650931827902,1650931833743,1650931846662
4,1650931847286,1650931851559,1650931860379,1650931866324
5,1650931868027,1650931876543,1650931881667,1650931899176
6,1650931901376,1650931926417,1650931932568,1650931943821
7,1650931943954,1650931965328,1650931971584,1650931980791
8,1650931981772,1650931995765,1650931999027,1650932004148
9,1650932005451,1650932017759,1650932029436,1650932037735
