counter,start,storeDLT,storeKfrags,finish
0,1650931763237,1650931773886,1650931779206,1650931788319
1,1650931789546,1650931795550,1650931806618,1650931825045
2,1650931825504,1650931835081,1650931838271,1650931853620
3,1650931854095,1650931874191,1650931878714,1650931893763
4,1650931893965,1650931904501,1650931913729,1650931919591
5,1650931919974,1650931926755,1650931932262,1650931943449
6,1650931944795,1650931956350,1650931959193,1650931969227
7,1650931969413,1650931977252,1650931989195,1650931999026
8,1650932000665,1650932013399,1650932023914,1650932027179
9,1650932027187,1650932043052,1650932044523,1650932050849
