counter,start,storeDLT,storeKfrags,finish
0,1650931762633,1650931773742,1650931779098,1650931786946
1,1650931790752,1650931813812,1650931815308,1650931824150
2,1650931829858,1650931840713,1650931846133,1650931853404
3,1650931857274,1650931881668,1650931882281,1650931902148
4,1650931903159,1650931916591,1650931924181,1650931929619
5,1650931929628,1650931942229,1650931943023,1650931946602
6,1650931946630,1650931956673,1650931966454,1650931980791
7,1650931981754,1650931986313,1650931986834,1650931989914
8,1650931990497,1650931998203,1650932001187,1650932007210
9,1650932007410,1650932026055,1650932029259,1650932035996
