counter,start,storeDLT,storeKfrags,finish
0,1650931762995,1650931779168,1650931787257,1650931796799
1,1650931798565,1650931812016,1650931815207,1650931830974
2,1650931832922,1650931844904,1650931856271,1650931862825
3,1650931864137,1650931878798,1650931893131,1650931907785
4,1650931908588,1650931913511,1650931916076,1650931921023
5,1650931923338,1650931944759,1650931947820,1650931950922
6,1650931951822,1650931959184,1650931966911,1650931983657
7,1650931986501,1650931998233,1650932003627,1650932012228
8,1650932013051,1650932022075,1650932031889,1650932038856
9,1650932039222,1650932049707,1650932050285,1650932057388
